,Unnamed: 0,X,Y,com_insee,com_nom,Type,Type_détaillé,geometry,0
78,17,2.4562346,48.7910045997442,94028.0,créteil,drinking_water,Gratuit,POINT (2.4562346 48.7910045997442),14414
79,17,2.4562346,48.7910045997442,94028.0,créteil,drinking_water,Gratuit,POINT (2.4562346 48.7910045997442),14539
80,17,2.4562346,48.7910045997442,94028.0,créteil,drinking_water,Gratuit,POINT (2.4562346 48.7910045997442),14540
81,17,2.4562346,48.7910045997442,94028.0,créteil,drinking_water,Gratuit,POINT (2.4562346 48.7910045997442),14665
82,18,2.2792076,48.8636296997261,75056.0,paris,drinking_water,Missing,POINT (2.2792076 48.8636296997261),11885
83,18,2.2792076,48.8636296997261,75056.0,paris,drinking_water,Missing,POINT (2.2792076 48.8636296997261),12011
84,18,2.2792076,48.8636296997261,75056.0,paris,drinking_water,Missing,POINT (2.2792076 48.8636296997261),12012
85,18,2.2792076,48.8636296997261,75056.0,paris,drinking_water,Missing,POINT (2.2792076 48.8636296997261),12137
86,19,2.4453329,48.9239730997112,93029.0,drancy,drinking_water,Missing,POINT (2.4453329 48.9239730997112),14146
87,19,2.4453329,48.9239730997112,93029.0,drancy,drinking_water,Missing,POINT (2.4453329 48.9239730997112),14272
88,19,2.4453329,48.9239730997112,93029.0,drancy,drinking_water,Missing,POINT (2.4453329 48.9239730997112),14273
89,19,2.4453329,48.9239730997112,93029.0,drancy,drinking_water,Missing,POINT (2.4453329 48.9239730997112),14398
90,19,2.4453329,48.9239730997112,93029.0,drancy,drinking_water,Missing,POINT (2.4453329 48.9239730997112),14399
91,20,2.4451073,48.924697199711,93029.0,drancy,drinking_water,Missing,POINT (2.4451073 48.924697199711),14146
92,20,2.4451073,48.924697199711,93029.0,drancy,drinking_water,Missing,POINT (2.4451073 48.924697199711),14272
93,20,2.4451073,48.924697199711,93029.0,drancy,drinking_water,Missing,POINT (2.4451073 48.924697199711),14273
94,20,2.4451073,48.924697199711,93029.0,drancy,drinking_water,Missing,POINT (2.4451073 48.924697199711),14398
95,20,2.4451073,48.924697199711,93029.0,drancy,drinking_water,Missing,POINT (2.4451073 48.924697199711),14399
96,21,2.4454702,48.9244602997111,93029.0,drancy,drinking_water,Missing,POINT (2.4454702 48.9244602997111),14146
97,21,2.4454702,48.9244602997111,93029.0,drancy,drinking_water,Missing,POINT (2.4454702 48.9244602997111),14272
98,21,2.4454702,48.9244602997111,93029.0,drancy,drinking_water,Missing,POINT (2.4454702 48.9244602997111),14273
99,21,2.4454702,48.9244602997111,93029.0,drancy,drinking_water,Missing,POINT (2.4454702 48.9244602997111),14398
100,21,2.4454702,48.9244602997111,93029.0,drancy,drinking_water,Missing,POINT (2.4454702 48.9244602997111),14399
101,22,2.445448,48.9254858997108,93029.0,drancy,drinking_water,Missing,POINT (2.445448 48.9254858997108),14146
102,22,2.445448,48.9254858997108,93029.0,drancy,drinking_water,Missing,POINT (2.445448 48.9254858997108),14272
103,22,2.445448,48.9254858997108,93029.0,drancy,drinking_water,Missing,POINT (2.445448 48.9254858997108),14273
104,22,2.445448,48.9254858997108,93029.0,drancy,drinking_water,Missing,POINT (2.445448 48.9254858997108),14398
105,22,2.445448,48.9254858997108,93029.0,drancy,drinking_water,Missing,POINT (2.445448 48.9254858997108),14399
106,23,2.4436797,48.9261493997106,93029.0,drancy,drinking_water,Missing,POINT (2.4436797 48.9261493997106),14146
107,23,2.4436797,48.9261493997106,93029.0,drancy,drinking_water,Missing,POINT (2.4436797 48.9261493997106),14272
108,23,2.4436797,48.9261493997106,93029.0,drancy,drinking_water,Missing,POINT (2.4436797 48.9261493997106),14273
