,Unnamed: 0,Unnamed: 0.1,X,Y,name,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
2324,2324,485,2.3415164,48.8610770997268,Missing,75056.0,paris,hosting,apartment,Autre,POINT (2.3415164 48.8610770997268),12894
2325,2325,485,2.3415164,48.8610770997268,Missing,75056.0,paris,hosting,apartment,Autre,POINT (2.3415164 48.8610770997268),13019
2326,2326,486,2.3013512,48.8471378997302,hôtel ibis cambronne,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3013512 48.8471378997302),12139
2327,2327,486,2.3013512,48.8471378997302,hôtel ibis cambronne,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3013512 48.8471378997302),12264
2328,2328,486,2.3013512,48.8471378997302,hôtel ibis cambronne,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3013512 48.8471378997302),12265
2329,2329,486,2.3013512,48.8471378997302,hôtel ibis cambronne,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3013512 48.8471378997302),12390
2330,2330,486,2.3013512,48.8471378997302,hôtel ibis cambronne,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3013512 48.8471378997302),12391
2331,2331,487,2.3151043,48.8384923997324,novotel paris gare montparnasse,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3151043 48.8384923997324),12392
2332,2332,487,2.3151043,48.8384923997324,novotel paris gare montparnasse,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3151043 48.8384923997324),12517
2333,2333,487,2.3151043,48.8384923997324,novotel paris gare montparnasse,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3151043 48.8384923997324),12518
2334,2334,487,2.3151043,48.8384923997324,novotel paris gare montparnasse,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3151043 48.8384923997324),12644
2335,2335,488,2.3242443,48.8176159997376,arc paris porte d'orléans,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3242443 48.8176159997376),12520
2336,2336,488,2.3242443,48.8176159997376,arc paris porte d'orléans,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3242443 48.8176159997376),12646
2337,2337,488,2.3242443,48.8176159997376,arc paris porte d'orléans,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3242443 48.8176159997376),12647
2338,2338,488,2.3242443,48.8176159997376,arc paris porte d'orléans,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3242443 48.8176159997376),12772
2339,2339,489,2.3234029,48.8177422997375,le florus,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3234029 48.8177422997375),12520
2340,2340,489,2.3234029,48.8177422997375,le florus,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3234029 48.8177422997375),12646
2341,2341,489,2.3234029,48.8177422997375,le florus,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3234029 48.8177422997375),12647
2342,2342,489,2.3234029,48.8177422997375,le florus,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3234029 48.8177422997375),12772
2343,2343,490,2.326112,48.8113012997391,hôtel paris orléans,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.326112 48.8113012997391),12521
2344,2344,490,2.326112,48.8113012997391,hôtel paris orléans,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.326112 48.8113012997391),12646
2345,2345,490,2.326112,48.8113012997391,hôtel paris orléans,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.326112 48.8113012997391),12647
2346,2346,490,2.326112,48.8113012997391,hôtel paris orléans,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.326112 48.8113012997391),12773
2347,2347,491,2.3114776,48.8201059997369,adagio aparthotel,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3114776 48.8201059997369),12393
2348,2348,491,2.3114776,48.8201059997369,adagio aparthotel,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3114776 48.8201059997369),12394
2349,2349,491,2.3114776,48.8201059997369,adagio aparthotel,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3114776 48.8201059997369),12519
2350,2350,491,2.3114776,48.8201059997369,adagio aparthotel,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3114776 48.8201059997369),12520
2351,2351,491,2.3114776,48.8201059997369,adagio aparthotel,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3114776 48.8201059997369),12646
2352,2352,492,2.3255189,48.8148357997382,le murat,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3255189 48.8148357997382),12520
2353,2353,492,2.3255189,48.8148357997382,le murat,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3255189 48.8148357997382),12521
2354,2354,492,2.3255189,48.8148357997382,le murat,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3255189 48.8148357997382),12646
2355,2355,492,2.3255189,48.8148357997382,le murat,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3255189 48.8148357997382),12647
2356,2356,492,2.3255189,48.8148357997382,le murat,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3255189 48.8148357997382),12772
2357,2357,492,2.3255189,48.8148357997382,le murat,92049.0,montrouge,hosting,hotel,Hôtel,POINT (2.3255189 48.8148357997382),12773
2358,2358,493,2.3422288,48.8726388997239,hôtel chopin,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3422288 48.8726388997239),12766
2359,2359,493,2.3422288,48.8726388997239,hôtel chopin,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3422288 48.8726388997239),12892
2360,2360,493,2.3422288,48.8726388997239,hôtel chopin,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3422288 48.8726388997239),12893
2361,2361,493,2.3422288,48.8726388997239,hôtel chopin,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3422288 48.8726388997239),13018
2362,2362,494,2.3030573,48.8568043997278,hôtel de la paix,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3030573 48.8568043997278),12263
2363,2363,494,2.3030573,48.8568043997278,hôtel de la paix,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3030573 48.8568043997278),12264
2364,2364,494,2.3030573,48.8568043997278,hôtel de la paix,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3030573 48.8568043997278),12389
2365,2365,494,2.3030573,48.8568043997278,hôtel de la paix,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3030573 48.8568043997278),12390
2366,2366,494,2.3030573,48.8568043997278,hôtel de la paix,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3030573 48.8568043997278),12516
2367,2367,495,2.6981413,48.4033983998399,le richelieu,77186.0,fontainebleau,hosting,hotel,Hôtel,POINT (2.6981413 48.4033983998399),17858
2368,2368,495,2.6981413,48.4033983998399,le richelieu,77186.0,fontainebleau,hosting,hotel,Hôtel,POINT (2.6981413 48.4033983998399),17859
2369,2369,495,2.6981413,48.4033983998399,le richelieu,77186.0,fontainebleau,hosting,hotel,Hôtel,POINT (2.6981413 48.4033983998399),17984
2370,2370,495,2.6981413,48.4033983998399,le richelieu,77186.0,fontainebleau,hosting,hotel,Hôtel,POINT (2.6981413 48.4033983998399),17985
2371,2371,495,2.6981413,48.4033983998399,le richelieu,77186.0,fontainebleau,hosting,hotel,Hôtel,POINT (2.6981413 48.4033983998399),18110
2372,2372,496,2.6960903,48.4028852998401,hôtel de londres,77186.0,fontainebleau,hosting,hotel,Hôtel,POINT (2.6960903 48.4028852998401),17732
2373,2373,496,2.6960903,48.4028852998401,hôtel de londres,77186.0,fontainebleau,hosting,hotel,Hôtel,POINT (2.6960903 48.4028852998401),17858
2374,2374,496,2.6960903,48.4028852998401,hôtel de londres,77186.0,fontainebleau,hosting,hotel,Hôtel,POINT (2.6960903 48.4028852998401),17859
2375,2375,496,2.6960903,48.4028852998401,hôtel de londres,77186.0,fontainebleau,hosting,hotel,Hôtel,POINT (2.6960903 48.4028852998401),17984
2376,2376,496,2.6960903,48.4028852998401,hôtel de londres,77186.0,fontainebleau,hosting,hotel,Hôtel,POINT (2.6960903 48.4028852998401),17985
2377,2377,497,2.3589085,48.8155794997381,campanile,94043.0,le kremlin-bicêtre,hosting,hotel,Hôtel,POINT (2.3589085 48.8155794997381),13024
2378,2378,497,2.3589085,48.8155794997381,campanile,94043.0,le kremlin-bicêtre,hosting,hotel,Hôtel,POINT (2.3589085 48.8155794997381),13025
2379,2379,497,2.3589085,48.8155794997381,campanile,94043.0,le kremlin-bicêtre,hosting,hotel,Hôtel,POINT (2.3589085 48.8155794997381),13150
2380,2380,497,2.3589085,48.8155794997381,campanile,94043.0,le kremlin-bicêtre,hosting,hotel,Hôtel,POINT (2.3589085 48.8155794997381),13151
2381,2381,497,2.3589085,48.8155794997381,campanile,94043.0,le kremlin-bicêtre,hosting,hotel,Hôtel,POINT (2.3589085 48.8155794997381),13276
2382,2382,497,2.3589085,48.8155794997381,campanile,94043.0,le kremlin-bicêtre,hosting,hotel,Hôtel,POINT (2.3589085 48.8155794997381),13277
2383,2383,498,2.038382,49.0532505996792,kyriad,95127.0,cergy,hosting,hotel,Hôtel,POINT (2.038382 49.0532505996792),8462
2384,2384,498,2.038382,49.0532505996792,kyriad,95127.0,cergy,hosting,hotel,Hôtel,POINT (2.038382 49.0532505996792),8587
2385,2385,498,2.038382,49.0532505996792,kyriad,95127.0,cergy,hosting,hotel,Hôtel,POINT (2.038382 49.0532505996792),8588
2386,2386,498,2.038382,49.0532505996792,kyriad,95127.0,cergy,hosting,hotel,Hôtel,POINT (2.038382 49.0532505996792),8714
2387,2387,499,2.0371404,49.0558028996785,bonsai,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0371404 49.0558028996785),8461
2388,2388,499,2.0371404,49.0558028996785,bonsai,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0371404 49.0558028996785),8462
2389,2389,499,2.0371404,49.0558028996785,bonsai,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0371404 49.0558028996785),8587
2390,2390,499,2.0371404,49.0558028996785,bonsai,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0371404 49.0558028996785),8588
2391,2391,499,2.0371404,49.0558028996785,bonsai,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0371404 49.0558028996785),8713
2392,2392,499,2.0371404,49.0558028996785,bonsai,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0371404 49.0558028996785),8714
2393,2393,500,2.0366139,49.0558210996785,campanile,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0366139 49.0558210996785),8461
2394,2394,500,2.0366139,49.0558210996785,campanile,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0366139 49.0558210996785),8462
2395,2395,500,2.0366139,49.0558210996785,campanile,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0366139 49.0558210996785),8587
2396,2396,500,2.0366139,49.0558210996785,campanile,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0366139 49.0558210996785),8588
2397,2397,500,2.0366139,49.0558210996785,campanile,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0366139 49.0558210996785),8713
2398,2398,500,2.0366139,49.0558210996785,campanile,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0366139 49.0558210996785),8714
2399,2399,501,2.0381496,49.0560702996784,ibis budget,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0381496 49.0560702996784),8461
2400,2400,501,2.0381496,49.0560702996784,ibis budget,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0381496 49.0560702996784),8462
2401,2401,501,2.0381496,49.0560702996784,ibis budget,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0381496 49.0560702996784),8587
2402,2402,501,2.0381496,49.0560702996784,ibis budget,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0381496 49.0560702996784),8588
2403,2403,501,2.0381496,49.0560702996784,ibis budget,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0381496 49.0560702996784),8713
2404,2404,501,2.0381496,49.0560702996784,ibis budget,95476.0,osny,hosting,hotel,Hôtel,POINT (2.0381496 49.0560702996784),8714
2405,2405,502,2.3526224,48.8436458997311,hôtel saint-christophe,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3526224 48.8436458997311),12895
2406,2406,502,2.3526224,48.8436458997311,hôtel saint-christophe,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3526224 48.8436458997311),13021
2407,2407,502,2.3526224,48.8436458997311,hôtel saint-christophe,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3526224 48.8436458997311),13022
2408,2408,502,2.3526224,48.8436458997311,hôtel saint-christophe,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3526224 48.8436458997311),13147
2409,2409,502,2.3526224,48.8436458997311,hôtel saint-christophe,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3526224 48.8436458997311),13148
2410,2410,503,2.3316624,48.8471730997302,hôtel perreyve,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3316624 48.8471730997302),12643
2411,2411,503,2.3316624,48.8471730997302,hôtel perreyve,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3316624 48.8471730997302),12768
2412,2412,503,2.3316624,48.8471730997302,hôtel perreyve,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3316624 48.8471730997302),12769
2413,2413,503,2.3316624,48.8471730997302,hôtel perreyve,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3316624 48.8471730997302),12895
2414,2414,504,2.3316463,48.8469031997303,bonsoir madame,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3316463 48.8469031997303),12643
2415,2415,504,2.3316463,48.8469031997303,bonsoir madame,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3316463 48.8469031997303),12768
2416,2416,504,2.3316463,48.8469031997303,bonsoir madame,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3316463 48.8469031997303),12769
2417,2417,504,2.3316463,48.8469031997303,bonsoir madame,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3316463 48.8469031997303),12895
2418,2418,505,2.3477374,48.8878022997201,Missing,75056.0,paris,hosting,apartment,Autre,POINT (2.3477374 48.8878022997201),12890
2419,2419,505,2.3477374,48.8878022997201,Missing,75056.0,paris,hosting,apartment,Autre,POINT (2.3477374 48.8878022997201),12891
2420,2420,505,2.3477374,48.8878022997201,Missing,75056.0,paris,hosting,apartment,Autre,POINT (2.3477374 48.8878022997201),13016
2421,2421,505,2.3477374,48.8878022997201,Missing,75056.0,paris,hosting,apartment,Autre,POINT (2.3477374 48.8878022997201),13017
2422,2422,505,2.3477374,48.8878022997201,Missing,75056.0,paris,hosting,apartment,Autre,POINT (2.3477374 48.8878022997201),13142
2423,2423,506,2.3718879,48.8475669997301,hôtel de france,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3718879 48.8475669997301),13147
2424,2424,506,2.3718879,48.8475669997301,hôtel de france,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3718879 48.8475669997301),13272
2425,2425,506,2.3718879,48.8475669997301,hôtel de france,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3718879 48.8475669997301),13273
2426,2426,506,2.3718879,48.8475669997301,hôtel de france,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3718879 48.8475669997301),13398
2427,2427,506,2.3718879,48.8475669997301,hôtel de france,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3718879 48.8475669997301),13399
2428,2428,507,2.3316404,48.8390828997322,istria montparnasse,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3316404 48.8390828997322),12643
2429,2429,507,2.3316404,48.8390828997322,istria montparnasse,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3316404 48.8390828997322),12644
2430,2430,507,2.3316404,48.8390828997322,istria montparnasse,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3316404 48.8390828997322),12769
2431,2431,507,2.3316404,48.8390828997322,istria montparnasse,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3316404 48.8390828997322),12770
2432,2432,507,2.3316404,48.8390828997322,istria montparnasse,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3316404 48.8390828997322),12896
2433,2433,508,2.3248004,48.8710802997243,hôtel madeleine plaza,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3248004 48.8710802997243),12514
2434,2434,508,2.3248004,48.8710802997243,hôtel madeleine plaza,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3248004 48.8710802997243),12640
2435,2435,508,2.3248004,48.8710802997243,hôtel madeleine plaza,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3248004 48.8710802997243),12641
2436,2436,508,2.3248004,48.8710802997243,hôtel madeleine plaza,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3248004 48.8710802997243),12766
2437,2437,509,2.2781477,48.8261137997355,hôtel moderne,92040.0,issy-les-moulineaux,hosting,hotel,Hôtel,POINT (2.2781477 48.8261137997355),11889
2438,2438,509,2.2781477,48.8261137997355,hôtel moderne,92040.0,issy-les-moulineaux,hosting,hotel,Hôtel,POINT (2.2781477 48.8261137997355),11890
2439,2439,509,2.2781477,48.8261137997355,hôtel moderne,92040.0,issy-les-moulineaux,hosting,hotel,Hôtel,POINT (2.2781477 48.8261137997355),12015
2440,2440,509,2.2781477,48.8261137997355,hôtel moderne,92040.0,issy-les-moulineaux,hosting,hotel,Hôtel,POINT (2.2781477 48.8261137997355),12016
2441,2441,509,2.2781477,48.8261137997355,hôtel moderne,92040.0,issy-les-moulineaux,hosting,hotel,Hôtel,POINT (2.2781477 48.8261137997355),12141
2442,2442,510,2.3582756,48.8784719997225,hôtel kuntz,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3582756 48.8784719997225),13017
2443,2443,510,2.3582756,48.8784719997225,hôtel kuntz,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3582756 48.8784719997225),13018
2444,2444,510,2.3582756,48.8784719997225,hôtel kuntz,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3582756 48.8784719997225),13143
2445,2445,510,2.3582756,48.8784719997225,hôtel kuntz,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3582756 48.8784719997225),13144
2446,2446,510,2.3582756,48.8784719997225,hôtel kuntz,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3582756 48.8784719997225),13269
2447,2447,511,2.3325958,48.9011415997168,hotelf1 porte de montmartre,93070.0,saint-ouen-sur-seine,hosting,hotel,Hôtel,POINT (2.3325958 48.9011415997168),12637
2448,2448,511,2.3325958,48.9011415997168,hotelf1 porte de montmartre,93070.0,saint-ouen-sur-seine,hosting,hotel,Hôtel,POINT (2.3325958 48.9011415997168),12762
2449,2449,511,2.3325958,48.9011415997168,hotelf1 porte de montmartre,93070.0,saint-ouen-sur-seine,hosting,hotel,Hôtel,POINT (2.3325958 48.9011415997168),12763
2450,2450,511,2.3325958,48.9011415997168,hotelf1 porte de montmartre,93070.0,saint-ouen-sur-seine,hosting,hotel,Hôtel,POINT (2.3325958 48.9011415997168),12889
2451,2451,512,2.3241304,48.8454272997307,hôtel le littré,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3241304 48.8454272997307),12517
2452,2452,512,2.3241304,48.8454272997307,hôtel le littré,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3241304 48.8454272997307),12643
2453,2453,512,2.3241304,48.8454272997307,hôtel le littré,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3241304 48.8454272997307),12644
2454,2454,512,2.3241304,48.8454272997307,hôtel le littré,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3241304 48.8454272997307),12769
2455,2455,513,2.3502811,48.8581961997275,andréa rivoli,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3502811 48.8581961997275),12893
2456,2456,513,2.3502811,48.8581961997275,andréa rivoli,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3502811 48.8581961997275),12894
2457,2457,513,2.3502811,48.8581961997275,andréa rivoli,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3502811 48.8581961997275),13019
2458,2458,513,2.3502811,48.8581961997275,andréa rivoli,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3502811 48.8581961997275),13020
2459,2459,513,2.3502811,48.8581961997275,andréa rivoli,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3502811 48.8581961997275),13145
2460,2460,513,2.3502811,48.8581961997275,andréa rivoli,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3502811 48.8581961997275),13146
2461,2461,514,3.037778,48.7197219997618,charbonnieres,77365.0,le plessis-feu-aussoux,hosting,camp_site,Espaces extérieur,POINT (3.037778 48.7197219997618),22485
2462,2462,514,3.037778,48.7197219997618,charbonnieres,77365.0,le plessis-feu-aussoux,hosting,camp_site,Espaces extérieur,POINT (3.037778 48.7197219997618),22611
2463,2463,514,3.037778,48.7197219997618,charbonnieres,77365.0,le plessis-feu-aussoux,hosting,camp_site,Espaces extérieur,POINT (3.037778 48.7197219997618),22612
2464,2464,514,3.037778,48.7197219997618,charbonnieres,77365.0,le plessis-feu-aussoux,hosting,camp_site,Espaces extérieur,POINT (3.037778 48.7197219997618),22737
2465,2465,515,2.047222,48.3324999998573,justice,91390.0,le mérévillois,hosting,camp_site,Espaces extérieur,POINT (2.047222 48.3324999998573),8668
2466,2466,515,2.047222,48.3324999998573,justice,91390.0,le mérévillois,hosting,camp_site,Espaces extérieur,POINT (2.047222 48.3324999998573),8794
2467,2467,515,2.047222,48.3324999998573,justice,91390.0,le mérévillois,hosting,camp_site,Espaces extérieur,POINT (2.047222 48.3324999998573),8795
2468,2468,515,2.047222,48.3324999998573,justice,91390.0,le mérévillois,hosting,camp_site,Espaces extérieur,POINT (2.047222 48.3324999998573),8920
2469,2469,516,2.670278,48.912499999714,le parc,77517.0,villevaudé,hosting,camp_site,Espaces extérieur,POINT (2.670278 48.912499999714),17423
2470,2470,516,2.670278,48.912499999714,le parc,77517.0,villevaudé,hosting,camp_site,Espaces extérieur,POINT (2.670278 48.912499999714),17424
2471,2471,516,2.670278,48.912499999714,le parc,77517.0,villevaudé,hosting,camp_site,Espaces extérieur,POINT (2.670278 48.912499999714),17549
2472,2472,516,2.670278,48.912499999714,le parc,77517.0,villevaudé,hosting,camp_site,Espaces extérieur,POINT (2.670278 48.912499999714),17550
2473,2473,517,2.1378939,48.5430351998056,roches,91540.0,saint-chéron,hosting,camp_site,Espaces extérieur,POINT (2.1378939 48.5430351998056),9905
2474,2474,517,2.1378939,48.5430351998056,roches,91540.0,saint-chéron,hosting,camp_site,Espaces extérieur,POINT (2.1378939 48.5430351998056),10030
2475,2475,517,2.1378939,48.5430351998056,roches,91540.0,saint-chéron,hosting,camp_site,Espaces extérieur,POINT (2.1378939 48.5430351998056),10031
2476,2476,517,2.1378939,48.5430351998056,roches,91540.0,saint-chéron,hosting,camp_site,Espaces extérieur,POINT (2.1378939 48.5430351998056),10156
2477,2477,517,2.1378939,48.5430351998056,roches,91540.0,saint-chéron,hosting,camp_site,Espaces extérieur,POINT (2.1378939 48.5430351998056),10157
2478,2478,518,2.3776102,48.8471283997302,hôtel de reims,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3776102 48.8471283997302),13273
2479,2479,518,2.3776102,48.8471283997302,hôtel de reims,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3776102 48.8471283997302),13398
2480,2480,518,2.3776102,48.8471283997302,hôtel de reims,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3776102 48.8471283997302),13399
2481,2481,518,2.3776102,48.8471283997302,hôtel de reims,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3776102 48.8471283997302),13525
2482,2482,519,2.3710355,48.876230199723,hôtel vicq d'azir,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3710355 48.876230199723),13143
2483,2483,519,2.3710355,48.876230199723,hôtel vicq d'azir,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3710355 48.876230199723),13144
2484,2484,519,2.3710355,48.876230199723,hôtel vicq d'azir,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3710355 48.876230199723),13269
2485,2485,519,2.3710355,48.876230199723,hôtel vicq d'azir,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3710355 48.876230199723),13270
2486,2486,519,2.3710355,48.876230199723,hôtel vicq d'azir,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3710355 48.876230199723),13395
2487,2487,519,2.3710355,48.876230199723,hôtel vicq d'azir,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3710355 48.876230199723),13396
2488,2488,520,2.345035,48.8732765997238,diva opéra,75056.0,paris,hosting,hotel,Hôtel,POINT (2.345035 48.8732765997238),12766
2489,2489,520,2.345035,48.8732765997238,diva opéra,75056.0,paris,hosting,hotel,Hôtel,POINT (2.345035 48.8732765997238),12891
2490,2490,520,2.345035,48.8732765997238,diva opéra,75056.0,paris,hosting,hotel,Hôtel,POINT (2.345035 48.8732765997238),12892
2491,2491,520,2.345035,48.8732765997238,diva opéra,75056.0,paris,hosting,hotel,Hôtel,POINT (2.345035 48.8732765997238),13018
2492,2492,521,2.3259184,48.8260383997355,résidence châtillon,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3259184 48.8260383997355),12519
2493,2493,521,2.3259184,48.8260383997355,résidence châtillon,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3259184 48.8260383997355),12645
2494,2494,521,2.3259184,48.8260383997355,résidence châtillon,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3259184 48.8260383997355),12646
2495,2495,521,2.3259184,48.8260383997355,résidence châtillon,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3259184 48.8260383997355),12771
2496,2496,521,2.3259184,48.8260383997355,résidence châtillon,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3259184 48.8260383997355),12772
2497,2497,522,2.3033559,48.8569310997278,hôtel de l'alma,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3033559 48.8569310997278),12263
2498,2498,522,2.3033559,48.8569310997278,hôtel de l'alma,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3033559 48.8569310997278),12264
2499,2499,522,2.3033559,48.8569310997278,hôtel de l'alma,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3033559 48.8569310997278),12389
2500,2500,522,2.3033559,48.8569310997278,hôtel de l'alma,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3033559 48.8569310997278),12390
2501,2501,522,2.3033559,48.8569310997278,hôtel de l'alma,75056.0,paris,hosting,hotel,Hôtel,POINT (2.3033559 48.8569310997278),12516
2502,2502,523,2.2967265,48.8084767997398,le clos des rosiers,92020.0,châtillon,hosting,hotel,Hôtel,POINT (2.2967265 48.8084767997398),12143
2503,2503,523,2.2967265,48.8084767997398,le clos des rosiers,92020.0,châtillon,hosting,hotel,Hôtel,POINT (2.2967265 48.8084767997398),12269
2504,2504,523,2.2967265,48.8084767997398,le clos des rosiers,92020.0,châtillon,hosting,hotel,Hôtel,POINT (2.2967265 48.8084767997398),12270
2505,2505,523,2.2967265,48.8084767997398,le clos des rosiers,92020.0,châtillon,hosting,hotel,Hôtel,POINT (2.2967265 48.8084767997398),12395
2506,2506,524,2.0109267,48.7710283997491,hôtel f1,78621.0,trappes,hosting,hotel,Hôtel,POINT (2.0109267 48.7710283997491),8115
2507,2507,524,2.0109267,48.7710283997491,hôtel f1,78621.0,trappes,hosting,hotel,Hôtel,POINT (2.0109267 48.7710283997491),8116
2508,2508,524,2.0109267,48.7710283997491,hôtel f1,78621.0,trappes,hosting,hotel,Hôtel,POINT (2.0109267 48.7710283997491),8241
2509,2509,524,2.0109267,48.7710283997491,hôtel f1,78621.0,trappes,hosting,hotel,Hôtel,POINT (2.0109267 48.7710283997491),8242
2510,2510,524,2.0109267,48.7710283997491,hôtel f1,78621.0,trappes,hosting,hotel,Hôtel,POINT (2.0109267 48.7710283997491),8367
