,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,X,Y,name,com_insee,com_nom,Type,Type_détaillé,geometry,0
120,120,120,25,2.03087551257229,49.0086192691537,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03087551257229 49.0086192691537),8467
121,121,121,25,2.03087551257229,49.0086192691537,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03087551257229 49.0086192691537),8592
122,122,122,25,2.03087551257229,49.0086192691537,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03087551257229 49.0086192691537),8593
123,123,123,26,2.03110640311588,49.0085481743346,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03110640311588 49.0085481743346),8341
124,124,124,26,2.03110640311588,49.0085481743346,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03110640311588 49.0085481743346),8466
125,125,125,26,2.03110640311588,49.0085481743346,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03110640311588 49.0085481743346),8467
126,126,126,26,2.03110640311588,49.0085481743346,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03110640311588 49.0085481743346),8592
127,127,127,26,2.03110640311588,49.0085481743346,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03110640311588 49.0085481743346),8593
128,128,128,27,2.03086045379245,49.0087309000542,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03086045379245 49.0087309000542),8341
129,129,129,27,2.03086045379245,49.0087309000542,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03086045379245 49.0087309000542),8466
130,130,130,27,2.03086045379245,49.0087309000542,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03086045379245 49.0087309000542),8467
131,131,131,27,2.03086045379245,49.0087309000542,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03086045379245 49.0087309000542),8592
132,132,132,27,2.03086045379245,49.0087309000542,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03086045379245 49.0087309000542),8593
133,133,133,28,2.03085947049127,49.008830255216,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03085947049127 49.008830255216),8341
134,134,134,28,2.03085947049127,49.008830255216,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03085947049127 49.008830255216),8466
135,135,135,28,2.03085947049127,49.008830255216,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03085947049127 49.008830255216),8467
136,136,136,28,2.03085947049127,49.008830255216,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03085947049127 49.008830255216),8592
137,137,137,28,2.03085947049127,49.008830255216,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03085947049127 49.008830255216),8593
138,138,138,29,2.03086447968704,49.0089050373701,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03086447968704 49.0089050373701),8341
139,139,139,29,2.03086447968704,49.0089050373701,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03086447968704 49.0089050373701),8466
140,140,140,29,2.03086447968704,49.0089050373701,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03086447968704 49.0089050373701),8467
141,141,141,29,2.03086447968704,49.0089050373701,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03086447968704 49.0089050373701),8592
142,142,142,29,2.03086447968704,49.0089050373701,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03086447968704 49.0089050373701),8593
143,143,143,30,2.03085100082478,49.0089796366381,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03085100082478 49.0089796366381),8341
144,144,144,30,2.03085100082478,49.0089796366381,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03085100082478 49.0089796366381),8466
145,145,145,30,2.03085100082478,49.0089796366381,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03085100082478 49.0089796366381),8467
146,146,146,30,2.03085100082478,49.0089796366381,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03085100082478 49.0089796366381),8592
147,147,147,30,2.03085100082478,49.0089796366381,Missing,95323.0,jouy-le-moutier,allotments,Autre,POINT (2.03085100082478 49.0089796366381),8593
148,148,148,31,2.2567045410316,48.9486873594968,Missing,95018.0,argenteuil,allotments,Autre,POINT (2.2567045410316 48.9486873594968),11623
149,149,149,31,2.2567045410316,48.9486873594968,Missing,95018.0,argenteuil,allotments,Autre,POINT (2.2567045410316 48.9486873594968),11624
150,150,150,31,2.2567045410316,48.9486873594968,Missing,95018.0,argenteuil,allotments,Autre,POINT (2.2567045410316 48.9486873594968),11749
151,151,151,31,2.2567045410316,48.9486873594968,Missing,95018.0,argenteuil,allotments,Autre,POINT (2.2567045410316 48.9486873594968),11750
152,152,152,32,2.07306046660758,48.7208528302883,Missing,78356.0,magny-les-hameaux,allotments,Autre,POINT (2.07306046660758 48.7208528302883),9003
153,153,153,32,2.07306046660758,48.7208528302883,Missing,78356.0,magny-les-hameaux,allotments,Autre,POINT (2.07306046660758 48.7208528302883),9128
154,154,154,32,2.07306046660758,48.7208528302883,Missing,78356.0,magny-les-hameaux,allotments,Autre,POINT (2.07306046660758 48.7208528302883),9129
155,155,155,32,2.07306046660758,48.7208528302883,Missing,78356.0,magny-les-hameaux,allotments,Autre,POINT (2.07306046660758 48.7208528302883),9255
156,156,156,33,2.81270441447556,48.3653885890886,Missing,77316.0,moret-loing-et-orvanne,allotments,Autre,POINT (2.81270441447556 48.3653885890886),19374
157,157,157,33,2.81270441447556,48.3653885890886,Missing,77316.0,moret-loing-et-orvanne,allotments,Autre,POINT (2.81270441447556 48.3653885890886),19500
158,158,158,33,2.81270441447556,48.3653885890886,Missing,77316.0,moret-loing-et-orvanne,allotments,Autre,POINT (2.81270441447556 48.3653885890886),19501
159,159,159,33,2.81270441447556,48.3653885890886,Missing,77316.0,moret-loing-et-orvanne,allotments,Autre,POINT (2.81270441447556 48.3653885890886),19626
160,160,160,33,2.81270441447556,48.3653885890886,Missing,77316.0,moret-loing-et-orvanne,allotments,Autre,POINT (2.81270441447556 48.3653885890886),19627
161,161,161,34,2.54475598089911,48.8785702324241,Missing,93032.0,gagny,allotments,Autre,POINT (2.54475598089911 48.8785702324241),15663
162,162,162,34,2.54475598089911,48.8785702324241,Missing,93032.0,gagny,allotments,Autre,POINT (2.54475598089911 48.8785702324241),15664
163,163,163,34,2.54475598089911,48.8785702324241,Missing,93032.0,gagny,allotments,Autre,POINT (2.54475598089911 48.8785702324241),15789
164,164,164,34,2.54475598089911,48.8785702324241,Missing,93032.0,gagny,allotments,Autre,POINT (2.54475598089911 48.8785702324241),15790
165,165,165,35,2.37291409984056,48.7697389168628,Missing,94073.0,thiais,allotments,Autre,POINT (2.37291409984056 48.7697389168628),13281
166,166,166,35,2.37291409984056,48.7697389168628,Missing,94073.0,thiais,allotments,Autre,POINT (2.37291409984056 48.7697389168628),13282
167,167,167,35,2.37291409984056,48.7697389168628,Missing,94073.0,thiais,allotments,Autre,POINT (2.37291409984056 48.7697389168628),13407
168,168,168,35,2.37291409984056,48.7697389168628,Missing,94073.0,thiais,allotments,Autre,POINT (2.37291409984056 48.7697389168628),13408
169,169,169,36,2.33307268819158,49.0334623932296,Missing,95199.0,domont,allotments,Autre,POINT (2.33307268819158 49.0334623932296),12622
170,170,170,36,2.33307268819158,49.0334623932296,Missing,95199.0,domont,allotments,Autre,POINT (2.33307268819158 49.0334623932296),12748
171,171,171,36,2.33307268819158,49.0334623932296,Missing,95199.0,domont,allotments,Autre,POINT (2.33307268819158 49.0334623932296),12749
172,172,172,36,2.33307268819158,49.0334623932296,Missing,95199.0,domont,allotments,Autre,POINT (2.33307268819158 49.0334623932296),12874
